# code name : Parallel Tempering for 2D Ferromagnetic Ising Model
# author : Andrew Noble
# version : v0.1
# inspired by : Prof. Helmut Katzgraber

# system size : 20
# number of spins : 400
# space dimension : 2
# lattice coordination number : 4
# process ID : 12523
# hostname : Andrews-MacBook-Pro-4.local
# job start : Sun Mar  1 23:14:55 2020

# temperature set
# | 0.10
# | 0.13
# | 0.16
# | 0.20
# | 0.25
# | 0.32
# | 0.40
# | 0.50
# | 0.63
# | 0.79
# | 1.00
# | 1.26
# | 1.58
# | 2.00
# | 2.51
# | 3.16
# | 3.98
# | 5.01
# | 6.31
# | 7.94
# | 10.00

# T MCS <energy> <m>
0.7900 331000 -2.0000 1.0000
1.0000 331000 -2.0000 1.0000
1.2600 331000 -2.0000 1.0000
1.5800 331000 -1.8300 0.9500
2.0000 331000 -1.8700 0.9650
2.5100 331000 -1.1800 0.3000
3.1600 331000 -0.7000 0.0000
3.9800 331000 -0.6400 0.2850
5.0100 331000 -0.4900 0.0700
6.3100 331000 -0.3500 0.2000
7.9400 331000 -0.1600 0.0000
10.0000 331000 -0.0600 0.0500

0.1000 332000 -2.0000 1.0000
0.1300 332000 -2.0000 1.0000
0.1600 332000 -2.0000 1.0000
0.2000 332000 -2.0000 1.0000
0.2500 332000 -2.0000 1.0000
0.3200 332000 -2.0000 1.0000
0.4000 332000 -2.0000 1.0000
0.5000 332000 -2.0000 1.0000
0.6300 332000 -2.0000 1.0000
0.7900 332000 -2.0000 1.0000
1.0000 332000 -2.0000 1.0000
1.2600 332000 -1.9800 0.9950
1.5800 332000 -1.9200 0.9700
2.0000 332000 -1.8500 0.9600
2.5100 332000 -1.1800 0.6150
3.1600 332000 -0.6000 0.0650
3.9800 332000 -0.5200 0.0200
5.0100 332000 -0.4200 0.0450
6.3100 332000 -0.2700 0.0850
7.9400 332000 -0.2900 0.0750
10.0000 332000 -0.1100 0.0650

0.1000 333000 -2.0000 1.0000
0.1300 333000 -2.0000 1.0000
0.1600 333000 -2.0000 1.0000
0.2000 333000 -2.0000 1.0000
0.2500 333000 -2.0000 1.0000
0.3200 333000 -2.0000 1.0000
0.4000 333000 -2.0000 1.0000
0.5000 333000 -2.0000 1.0000
0.6300 333000 -2.0000 1.0000
0.7900 333000 -2.0000 1.0000
1.0000 333000 -2.0000 1.0000
1.2600 333000 -2.0000 1.0000
1.5800 333000 -1.8900 0.9650
2.0000 333000 -1.8100 0.9400
2.5100 333000 -1.2400 0.4300
3.1600 333000 -0.7000 0.0450
3.9800 333000 -0.4900 0.0450
5.0100 333000 -0.1900 0.1350
6.3100 333000 -0.2400 0.0700
7.9400 333000 -0.2300 0.0650
10.0000 333000 -0.2800 0.0500

0.1000 334000 -2.0000 1.0000
0.1300 334000 -2.0000 1.0000
0.1600 334000 -2.0000 1.0000
0.2000 334000 -2.0000 1.0000
0.2500 334000 -2.0000 1.0000
0.3200 334000 -2.0000 1.0000
0.4000 334000 -2.0000 1.0000
0.5000 334000 -2.0000 1.0000
0.6300 334000 -2.0000 1.0000
0.7900 334000 -2.0000 1.0000
1.0000 334000 -1.9800 0.9950
1.2600 334000 -2.0000 1.0000
1.5800 334000 -1.9500 0.9850
2.0000 334000 -1.6600 0.8750
2.5100 334000 -0.9900 0.0750
3.1600 334000 -0.7400 0.2250
3.9800 334000 -0.5400 0.0800
5.0100 334000 -0.3400 0.1450
6.3100 334000 -0.3100 0.0400
7.9400 334000 -0.3000 0.1000
10.0000 334000 -0.2400 0.0200

0.1000 335000 -2.0000 1.0000
0.1300 335000 -2.0000 1.0000
0.1600 335000 -2.0000 1.0000
0.2000 335000 -2.0000 1.0000
0.2500 335000 -2.0000 1.0000
0.3200 335000 -2.0000 1.0000
0.4000 335000 -2.0000 1.0000
0.5000 335000 -2.0000 1.0000
0.6300 335000 -2.0000 1.0000
0.7900 335000 -2.0000 1.0000
1.0000 335000 -2.0000 1.0000
1.2600 335000 -2.0000 1.0000
1.5800 335000 -1.9800 0.9950
2.0000 335000 -1.8300 0.9500
2.5100 335000 -1.0700 0.2000
3.1600 335000 -0.7200 0.1900
3.9800 335000 -0.6600 0.1050
5.0100 335000 -0.4600 0.2250
6.3100 335000 -0.4600 0.0250
7.9400 335000 -0.1900 0.0450
10.0000 335000 -0.2200 0.0400

0.1000 336000 -2.0000 1.0000
0.1300 336000 -2.0000 1.0000
0.1600 336000 -2.0000 1.0000
0.2000 336000 -2.0000 1.0000
0.2500 336000 -2.0000 1.0000
0.3200 336000 -2.0000 1.0000
0.4000 336000 -2.0000 1.0000
0.5000 336000 -2.0000 1.0000
0.6300 336000 -2.0000 1.0000
0.7900 336000 -2.0000 1.0000
1.0000 336000 -2.0000 1.0000
1.2600 336000 -1.9600 0.9900
1.5800 336000 -1.9000 0.9750
2.0000 336000 -1.6200 0.8750
2.5100 336000 -1.0700 0.1950
3.1600 336000 -0.7900 0.0700
3.9800 336000 -0.5800 0.0200
5.0100 336000 -0.4900 0.1700
6.3100 336000 -0.4100 0.1850
7.9400 336000 -0.3700 0.0100
10.0000 336000 -0.2000 0.0200

0.1000 337000 -2.0000 1.0000
0.1300 337000 -2.0000 1.0000
0.1600 337000 -2.0000 1.0000
0.2000 337000 -2.0000 1.0000
0.2500 337000 -2.0000 1.0000
0.3200 337000 -2.0000 1.0000
0.4000 337000 -2.0000 1.0000
0.5000 337000 -2.0000 1.0000
0.6300 337000 -2.0000 1.0000
0.7900 337000 -2.0000 1.0000
1.0000 337000 -2.0000 1.0000
1.2600 337000 -1.9600 0.9900
1.5800 337000 -1.9800 0.9950
2.0000 337000 -1.8800 0.9700
2.5100 337000 -1.1200 0.2000
3.1600 337000 -0.6900 0.1900
3.9800 337000 -0.5400 0.0750
5.0100 337000 -0.5400 0.0300
6.3100 337000 -0.2900 0.0200
7.9400 337000 -0.2800 0.0750
10.0000 337000 -0.1800 0.1200

0.1000 338000 -2.0000 1.0000
0.1300 338000 -2.0000 1.0000
0.1600 338000 -2.0000 1.0000
0.2000 338000 -2.0000 1.0000
0.2500 338000 -2.0000 1.0000
0.3200 338000 -2.0000 1.0000
0.4000 338000 -2.0000 1.0000
0.5000 338000 -2.0000 1.0000
0.6300 338000 -2.0000 1.0000
0.7900 338000 -2.0000 1.0000
1.0000 338000 -2.0000 1.0000
1.2600 338000 -1.9600 0.9900
1.5800 338000 -1.9700 0.9900
2.0000 338000 -1.8700 0.9600
2.5100 338000 -1.3400 0.6150
3.1600 338000 -0.7300 0.1500
3.9800 338000 -0.4100 0.0550
5.0100 338000 -0.4800 0.0250
6.3100 338000 -0.2300 0.0900
7.9400 338000 -0.3500 0.0650
10.0000 338000 -0.1900 0.0800

0.1000 339000 -2.0000 1.0000
0.1300 339000 -2.0000 1.0000
0.1600 339000 -2.0000 1.0000
0.2000 339000 -2.0000 1.0000
0.2500 339000 -2.0000 1.0000
0.3200 339000 -2.0000 1.0000
0.4000 339000 -2.0000 1.0000
0.5000 339000 -2.0000 1.0000
0.6300 339000 -2.0000 1.0000
0.7900 339000 -2.0000 1.0000
1.0000 339000 -2.0000 1.0000
1.2600 339000 -1.9600 0.9900
1.5800 339000 -1.9000 0.9700
2.0000 339000 -1.6600 0.8950
2.5100 339000 -1.0400 0.5300
3.1600 339000 -0.8900 0.3150
3.9800 339000 -0.5500 0.0400
5.0100 339000 -0.5000 0.0400
6.3100 339000 -0.1800 0.0250
7.9400 339000 -0.2100 0.0700
10.0000 339000 -0.2600 0.0050

0.1000 340000 -2.0000 1.0000
0.1300 340000 -2.0000 1.0000
0.1600 340000 -2.0000 1.0000
0.2000 340000 -2.0000 1.0000
0.2500 340000 -2.0000 1.0000
0.3200 340000 -2.0000 1.0000
0.4000 340000 -2.0000 1.0000
0.5000 340000 -2.0000 1.0000
0.6300 340000 -2.0000 1.0000
0.7900 340000 -2.0000 1.0000
1.0000 340000 -2.0000 1.0000
1.2600 340000 -2.0000 1.0000
1.5800 340000 -1.9800 0.9950
2.0000 340000 -1.8100 0.9350
2.5100 340000 -1.0800 0.3000
3.1600 340000 -0.7900 0.0350
3.9800 340000 -0.7300 0.0400
5.0100 340000 -0.4000 0.0250
6.3100 340000 -0.3600 0.0150
7.9400 340000 -0.2000 0.0350
10.0000 340000 -0.2600 0.0050

0.1000 341000 -2.0000 1.0000
0.1300 341000 -2.0000 1.0000
0.1600 341000 -2.0000 1.0000
0.2000 341000 -2.0000 1.0000
0.2500 341000 -2.0000 1.0000
0.3200 341000 -2.0000 1.0000
0.4000 341000 -2.0000 1.0000
0.5000 341000 -2.0000 1.0000
0.6300 341000 -2.0000 1.0000
0.7900 341000 -2.0000 1.0000
1.0000 341000 -1.9700 0.9900
1.2600 341000 -2.0000 1.0000
1.5800 341000 -1.9600 0.9900
2.0000 341000 -1.8100 0.9500
2.5100 341000 -1.1600 0.5600
3.1600 341000 -0.8400 0.0950
3.9800 341000 -0.5100 0.2200
5.0100 341000 -0.4300 0.0700
6.3100 341000 -0.3700 0.0500
7.9400 341000 -0.4500 0.1000
10.0000 341000 -0.2200 0.0250

0.1000 342000 -2.0000 1.0000
0.1300 342000 -2.0000 1.0000
0.1600 342000 -2.0000 1.0000
0.2000 342000 -2.0000 1.0000
0.2500 342000 -2.0000 1.0000
0.3200 342000 -2.0000 1.0000
0.4000 342000 -2.0000 1.0000
0.5000 342000 -2.0000 1.0000
0.6300 342000 -2.0000 1.0000
0.7900 342000 -2.0000 1.0000
1.0000 342000 -2.0000 1.0000
1.2600 342000 -1.9800 0.9950
1.5800 342000 -1.9800 0.9950
2.0000 342000 -1.6400 0.8650
2.5100 342000 -1.0300 0.5050
3.1600 342000 -0.8600 0.1050
3.9800 342000 -0.5200 0.0850
5.0100 342000 -0.4500 0.0650
6.3100 342000 -0.3900 0.0150
7.9400 342000 -0.2700 0.1000
10.0000 342000 -0.1900 0.0400

0.1000 343000 -2.0000 1.0000
0.1300 343000 -2.0000 1.0000
0.1600 343000 -2.0000 1.0000
0.2000 343000 -2.0000 1.0000
0.2500 343000 -2.0000 1.0000
0.3200 343000 -2.0000 1.0000
0.4000 343000 -2.0000 1.0000
0.5000 343000 -2.0000 1.0000
0.6300 343000 -2.0000 1.0000
0.7900 343000 -2.0000 1.0000
1.0000 343000 -2.0000 1.0000
1.2600 343000 -2.0000 1.0000
1.5800 343000 -1.9300 0.9800
2.0000 343000 -1.7500 0.9000
2.5100 343000 -1.1400 0.1450
3.1600 343000 -0.7900 0.0150
3.9800 343000 -0.5900 0.1050
5.0100 343000 -0.5600 0.0150
6.3100 343000 -0.4100 0.0850
7.9400 343000 -0.3900 0.0950
10.0000 343000 -0.2200 0.0300

0.1000 344000 -2.0000 1.0000
0.1300 344000 -2.0000 1.0000
0.1600 344000 -2.0000 1.0000
0.2000 344000 -2.0000 1.0000
0.2500 344000 -2.0000 1.0000
0.3200 344000 -2.0000 1.0000
0.4000 344000 -2.0000 1.0000
0.5000 344000 -2.0000 1.0000
0.6300 344000 -2.0000 1.0000
0.7900 344000 -2.0000 1.0000
1.0000 344000 -2.0000 1.0000
1.2600 344000 -1.9800 0.9950
1.5800 344000 -1.9600 0.9900
2.0000 344000 -1.8400 0.9500
2.5100 344000 -1.0200 0.1100
3.1600 344000 -0.7800 0.1100
3.9800 344000 -0.6400 0.0500
5.0100 344000 -0.4500 0.0800
6.3100 344000 -0.4000 0.0750
7.9400 344000 -0.3200 0.0050
10.0000 344000 -0.0900 0.0150

0.1000 345000 -2.0000 1.0000
0.1300 345000 -2.0000 1.0000
0.1600 345000 -2.0000 1.0000
0.2000 345000 -2.0000 1.0000
0.2500 345000 -2.0000 1.0000
0.3200 345000 -2.0000 1.0000
0.4000 345000 -2.0000 1.0000
0.5000 345000 -2.0000 1.0000
0.6300 345000 -2.0000 1.0000
0.7900 345000 -2.0000 1.0000
1.0000 345000 -2.0000 1.0000
1.2600 345000 -2.0000 1.0000
1.5800 345000 -1.9000 0.9750
2.0000 345000 -1.7700 0.9350
2.5100 345000 -1.0300 0.0500
3.1600 345000 -0.7100 0.0200
3.9800 345000 -0.5300 0.0400
5.0100 345000 -0.2400 0.0300
6.3100 345000 -0.3400 0.0400
7.9400 345000 -0.2900 0.0150
10.0000 345000 -0.2300 0.0400

0.1000 346000 -2.0000 1.0000
0.1300 346000 -2.0000 1.0000
0.1600 346000 -2.0000 1.0000
0.2000 346000 -2.0000 1.0000
0.2500 346000 -2.0000 1.0000
0.3200 346000 -2.0000 1.0000
0.4000 346000 -2.0000 1.0000
0.5000 346000 -2.0000 1.0000
0.6300 346000 -2.0000 1.0000
0.7900 346000 -2.0000 1.0000
1.0000 346000 -2.0000 1.0000
1.2600 346000 -2.0000 1.0000
1.5800 346000 -2.0000 1.0000
2.0000 346000 -1.8100 0.9450
2.5100 346000 -1.3900 0.5200
3.1600 346000 -0.8000 0.0500
3.9800 346000 -0.8000 0.1300
5.0100 346000 -0.4200 0.0250
6.3100 346000 -0.3500 0.0250
7.9400 346000 -0.2800 0.0150
10.0000 346000 -0.1900 0.0300

0.1000 347000 -2.0000 1.0000
0.1300 347000 -2.0000 1.0000
0.1600 347000 -2.0000 1.0000
0.2000 347000 -2.0000 1.0000
0.2500 347000 -2.0000 1.0000
0.3200 347000 -2.0000 1.0000
0.4000 347000 -2.0000 1.0000
0.5000 347000 -2.0000 1.0000
0.6300 347000 -2.0000 1.0000
0.7900 347000 -2.0000 1.0000
1.0000 347000 -1.9800 0.9950
1.2600 347000 -1.9800 0.9950
1.5800 347000 -1.9200 0.9800
2.0000 347000 -1.7500 0.9300
2.5100 347000 -1.1300 0.3750
3.1600 347000 -0.6900 0.2000
3.9800 347000 -0.5700 0.0700
5.0100 347000 -0.3500 0.1000
6.3100 347000 -0.1500 0.0500
7.9400 347000 -0.4400 0.1200
10.0000 347000 -0.0400 0.0150

0.1000 348000 -2.0000 1.0000
0.1300 348000 -2.0000 1.0000
0.1600 348000 -2.0000 1.0000
0.2000 348000 -2.0000 1.0000
0.2500 348000 -2.0000 1.0000
0.3200 348000 -2.0000 1.0000
0.4000 348000 -2.0000 1.0000
0.5000 348000 -2.0000 1.0000
0.6300 348000 -2.0000 1.0000
0.7900 348000 -2.0000 1.0000
1.0000 348000 -2.0000 1.0000
1.2600 348000 -1.9800 0.9950
1.5800 348000 -1.9800 0.9950
2.0000 348000 -1.6900 0.9050
2.5100 348000 -0.9700 0.3600
3.1600 348000 -0.7600 0.2050
3.9800 348000 -0.6100 0.0200
5.0100 348000 -0.4800 0.0600
6.3100 348000 -0.3100 0.0350
7.9400 348000 -0.1600 0.0600
10.0000 348000 -0.1000 0.0050

0.1000 349000 -2.0000 1.0000
0.1300 349000 -2.0000 1.0000
0.1600 349000 -2.0000 1.0000
0.2000 349000 -2.0000 1.0000
0.2500 349000 -2.0000 1.0000
0.3200 349000 -2.0000 1.0000
0.4000 349000 -2.0000 1.0000
0.5000 349000 -2.0000 1.0000
0.6300 349000 -2.0000 1.0000
0.7900 349000 -2.0000 1.0000
1.0000 349000 -2.0000 1.0000
1.2600 349000 -2.0000 1.0000
1.5800 349000 -1.9800 0.9950
2.0000 349000 -1.6900 0.8800
2.5100 349000 -1.1900 0.5300
3.1600 349000 -0.6800 0.0300
3.9800 349000 -0.5600 0.1050
5.0100 349000 -0.5500 0.0300
6.3100 349000 -0.2200 0.0450
7.9400 349000 -0.2500 0.0500
10.0000 349000 -0.2000 0.0600

0.1000 350000 -2.0000 1.0000
0.1300 350000 -2.0000 1.0000
0.1600 350000 -2.0000 1.0000
0.2000 350000 -2.0000 1.0000
0.2500 350000 -2.0000 1.0000
0.3200 350000 -2.0000 1.0000
0.4000 350000 -2.0000 1.0000
0.5000 350000 -2.0000 1.0000
0.6300 350000 -2.0000 1.0000
0.7900 350000 -2.0000 1.0000
1.0000 350000 -2.0000 1.0000
1.2600 350000 -2.0000 1.0000
1.5800 350000 -1.8900 0.9700
2.0000 350000 -1.6400 0.7850
2.5100 350000 -1.0300 0.2450
3.1600 350000 -0.6100 0.0700
3.9800 350000 -0.5900 0.0800
5.0100 350000 -0.4100 0.0250
6.3100 350000 -0.2700 0.0150
7.9400 350000 -0.2400 0.0200
10.0000 350000 -0.2500 0.1100

0.1000 351000 -2.0000 1.0000
0.1300 351000 -2.0000 1.0000
0.1600 351000 -2.0000 1.0000
0.2000 351000 -2.0000 1.0000
0.2500 351000 -2.0000 1.0000
0.3200 351000 -2.0000 1.0000
0.4000 351000 -2.0000 1.0000
0.5000 351000 -2.0000 1.0000
0.6300 351000 -2.0000 1.0000
0.7900 351000 -2.0000 1.0000
1.0000 351000 -2.0000 1.0000
1.2600 351000 -2.0000 1.0000
1.5800 351000 -1.9400 0.9850
2.0000 351000 -1.7000 0.8950
2.5100 351000 -1.1600 0.3850
3.1600 351000 -0.8000 0.0150
3.9800 351000 -0.5400 0.0400
5.0100 351000 -0.5500 0.1150
6.3100 351000 -0.3700 0.0250
7.9400 351000 -0.3300 0.1350
10.0000 351000 -0.1800 0.0250

0.1000 352000 -2.0000 1.0000
0.1300 352000 -2.0000 1.0000
0.1600 352000 -2.0000 1.0000
0.2000 352000 -2.0000 1.0000
0.2500 352000 -2.0000 1.0000
0.3200 352000 -2.0000 1.0000
0.4000 352000 -2.0000 1.0000
0.5000 352000 -2.0000 1.0000
0.6300 352000 -2.0000 1.0000
0.7900 352000 -2.0000 1.0000
1.0000 352000 -2.0000 1.0000
1.2600 352000 -2.0000 1.0000
1.5800 352000 -1.9400 0.9850
2.0000 352000 -1.6500 0.8750
2.5100 352000 -1.0400 0.4950
3.1600 352000 -0.7500 0.0650
3.9800 352000 -0.6500 0.0550
5.0100 352000 -0.4400 0.0650
6.3100 352000 -0.2900 0.1150
7.9400 352000 -0.3500 0.1450
10.0000 352000 -0.2700 0.0250

0.1000 353000 -2.0000 1.0000
0.1300 353000 -2.0000 1.0000
0.1600 353000 -2.0000 1.0000
0.2000 353000 -2.0000 1.0000
0.2500 353000 -2.0000 1.0000
0.3200 353000 -2.0000 1.0000
0.4000 353000 -2.0000 1.0000
0.5000 353000 -2.0000 1.0000
0.6300 353000 -2.0000 1.0000
0.7900 353000 -2.0000 1.0000
1.0000 353000 -2.0000 1.0000
1.2600 353000 -2.0000 1.0000
1.5800 353000 -1.9600 0.9900
2.0000 353000 -1.8100 0.9200
2.5100 353000 -1.1700 0.4900
3.1600 353000 -0.7100 0.0050
3.9800 353000 -0.4900 0.0200
5.0100 353000 -0.4700 0.0400
6.3100 353000 -0.3200 0.0950
7.9400 353000 -0.2100 0.1450
10.0000 353000 -0.2100 0.0450

0.1000 354000 -2.0000 1.0000
0.1300 354000 -2.0000 1.0000
0.1600 354000 -2.0000 1.0000
0.2000 354000 -2.0000 1.0000
0.2500 354000 -2.0000 1.0000
0.3200 354000 -2.0000 1.0000
0.4000 354000 -2.0000 1.0000
0.5000 354000 -2.0000 1.0000
0.6300 354000 -2.0000 1.0000
0.7900 354000 -2.0000 1.0000
1.0000 354000 -2.0000 1.0000
1.2600 354000 -1.9800 0.9950
1.5800 354000 -1.9400 0.9850
2.0000 354000 -1.6800 0.8350
2.5100 354000 -1.0200 0.2350
3.1600 354000 -0.7500 0.0400
3.9800 354000 -0.4300 0.0150
5.0100 354000 -0.4200 0.0100
6.3100 354000 -0.2700 0.0350
7.9400 354000 -0.1800 0.1300
10.0000 354000 -0.1800 0.0400

0.1000 355000 -2.0000 1.0000
0.1300 355000 -2.0000 1.0000
0.1600 355000 -2.0000 1.0000
0.2000 355000 -2.0000 1.0000
0.2500 355000 -2.0000 1.0000
0.3200 355000 -2.0000 1.0000
0.4000 355000 -2.0000 1.0000
0.5000 355000 -2.0000 1.0000
0.6300 355000 -2.0000 1.0000
0.7900 355000 -2.0000 1.0000
1.0000 355000 -2.0000 1.0000
1.2600 355000 -1.9800 0.9950
1.5800 355000 -1.9600 0.9900
2.0000 355000 -1.7300 0.8950
2.5100 355000 -1.0000 0.0600
3.1600 355000 -0.9400 0.2700
3.9800 355000 -0.6700 0.0850
5.0100 355000 -0.4900 0.1150
6.3100 355000 -0.4600 0.0000
7.9400 355000 -0.2800 0.1350
10.0000 355000 -0.1900 0.0800

0.1000 356000 -2.0000 1.0000
0.1300 356000 -2.0000 1.0000
0.1600 356000 -2.0000 1.0000
0.2000 356000 -2.0000 1.0000
0.2500 356000 -2.0000 1.0000
0.3200 356000 -2.0000 1.0000
0.4000 356000 -2.0000 1.0000
0.5000 356000 -2.0000 1.0000
0.6300 356000 -2.0000 1.0000
0.7900 356000 -2.0000 1.0000
1.0000 356000 -2.0000 1.0000
1.2600 356000 -2.0000 1.0000
1.5800 356000 -1.9600 0.9900
2.0000 356000 -1.7400 0.9200
2.5100 356000 -0.9300 0.2150
3.1600 356000 -0.8100 0.0250
3.9800 356000 -0.5000 0.0450
5.0100 356000 -0.2800 0.0050
6.3100 356000 -0.2800 0.0250
7.9400 356000 -0.2200 0.0950
10.0000 356000 -0.1600 0.0700

0.1000 357000 -2.0000 1.0000
0.1300 357000 -2.0000 1.0000
0.1600 357000 -2.0000 1.0000
0.2000 357000 -2.0000 1.0000
0.2500 357000 -2.0000 1.0000
0.3200 357000 -2.0000 1.0000
0.4000 357000 -2.0000 1.0000
0.5000 357000 -2.0000 1.0000
0.6300 357000 -2.0000 1.0000
0.7900 357000 -2.0000 1.0000
1.0000 357000 -2.0000 1.0000
1.2600 357000 -1.9600 0.9900
1.5800 357000 -1.9800 0.9950
2.0000 357000 -1.7600 0.9300
2.5100 357000 -1.0000 0.0750
3.1600 357000 -0.8900 0.0100
3.9800 357000 -0.7700 0.0700
5.0100 357000 -0.5600 0.0150
6.3100 357000 -0.5400 0.2600
7.9400 357000 -0.1600 0.0100
10.0000 357000 -0.2000 0.0150

0.1000 358000 -2.0000 1.0000
0.1300 358000 -2.0000 1.0000
0.1600 358000 -2.0000 1.0000
0.2000 358000 -2.0000 1.0000
0.2500 358000 -2.0000 1.0000
0.3200 358000 -2.0000 1.0000
0.4000 358000 -2.0000 1.0000
0.5000 358000 -2.0000 1.0000
0.6300 358000 -2.0000 1.0000
0.7900 358000 -2.0000 1.0000
1.0000 358000 -2.0000 1.0000
1.2600 358000 -2.0000 1.0000
1.5800 358000 -1.9800 0.9950
2.0000 358000 -1.4800 0.7150
2.5100 358000 -1.2100 0.2950
3.1600 358000 -0.7700 0.2800
3.9800 358000 -0.5300 0.0950
5.0100 358000 -0.4700 0.0450
6.3100 358000 -0.3200 0.1100
7.9400 358000 -0.2900 0.0300
10.0000 358000 -0.1200 0.0100

0.1000 359000 -2.0000 1.0000
0.1300 359000 -2.0000 1.0000
0.1600 359000 -2.0000 1.0000
0.2000 359000 -2.0000 1.0000
0.2500 359000 -2.0000 1.0000
0.3200 359000 -2.0000 1.0000
0.4000 359000 -2.0000 1.0000
0.5000 359000 -2.0000 1.0000
0.6300 359000 -2.0000 1.0000
0.7900 359000 -2.0000 1.0000
1.0000 359000 -2.0000 1.0000
1.2600 359000 -1.9800 0.9950
1.5800 359000 -1.9600 0.9900
2.0000 359000 -1.7300 0.9200
2.5100 359000 -1.2600 0.3850
3.1600 359000 -0.7000 0.0650
3.9800 359000 -0.7000 0.0750
5.0100 359000 -0.3600 0.0050
6.3100 359000 -0.2000 0.0650
7.9400 359000 -0.2200 0.0200
10.0000 359000 -0.2300 0.0100

0.1000 360000 -2.0000 1.0000
0.1300 360000 -2.0000 1.0000
0.1600 360000 -2.0000 1.0000
0.2000 360000 -2.0000 1.0000
0.2500 360000 -2.0000 1.0000
0.3200 360000 -2.0000 1.0000
0.4000 360000 -2.0000 1.0000
0.5000 360000 -2.0000 1.0000
0.6300 360000 -2.0000 1.0000
0.7900 360000 -2.0000 1.0000
1.0000 360000 -2.0000 1.0000
1.2600 360000 -2.0000 1.0000
1.5800 360000 -1.9000 0.9650
2.0000 360000 -1.6900 0.9050
2.5100 360000 -1.0100 0.4000
3.1600 360000 -0.6300 0.2400
3.9800 360000 -0.5700 0.2350
5.0100 360000 -0.4100 0.0050
6.3100 360000 -0.3300 0.0250
7.9400 360000 -0.3200 0.0700
10.0000 360000 -0.0500 0.0600

0.1000 361000 -2.0000 1.0000
0.1300 361000 -2.0000 1.0000
0.1600 361000 -2.0000 1.0000
0.2000 361000 -2.0000 1.0000
0.2500 361000 -2.0000 1.0000
0.3200 361000 -2.0000 1.0000
0.4000 361000 -2.0000 1.0000
0.5000 361000 -2.0000 1.0000
0.6300 361000 -2.0000 1.0000
0.7900 361000 -2.0000 1.0000
1.0000 361000 -2.0000 1.0000
1.2600 361000 -2.0000 1.0000
1.5800 361000 -1.9400 0.9850
2.0000 361000 -1.6500 0.9000
2.5100 361000 -1.1000 0.2400
3.1600 361000 -0.6700 0.0050
3.9800 361000 -0.5000 0.0100
5.0100 361000 -0.4800 0.1400
6.3100 361000 -0.2100 0.0050
7.9400 361000 -0.2400 0.0450
10.0000 361000 -0.2800 0.0550

0.1000 362000 -2.0000 1.0000
0.1300 362000 -2.0000 1.0000
0.1600 362000 -2.0000 1.0000
0.2000 362000 -2.0000 1.0000
0.2500 362000 -2.0000 1.0000
0.3200 362000 -2.0000 1.0000
0.4000 362000 -2.0000 1.0000
0.5000 362000 -2.0000 1.0000
0.6300 362000 -2.0000 1.0000
0.7900 362000 -2.0000 1.0000
1.0000 362000 -1.9800 0.9950
1.2600 362000 -1.9800 0.9950
1.5800 362000 -1.9600 0.9850
2.0000 362000 -1.8300 0.9550
2.5100 362000 -1.1300 0.2550
3.1600 362000 -0.7700 0.0200
3.9800 362000 -0.4900 0.1150
5.0100 362000 -0.5200 0.1050
6.3100 362000 -0.6100 0.2050
7.9400 362000 -0.2800 0.0050
10.0000 362000 -0.1300 0.0950

0.1000 363000 -2.0000 1.0000
0.1300 363000 -2.0000 1.0000
0.1600 363000 -2.0000 1.0000
0.2000 363000 -2.0000 1.0000
0.2500 363000 -2.0000 1.0000
0.3200 363000 -2.0000 1.0000
0.4000 363000 -2.0000 1.0000
0.5000 363000 -2.0000 1.0000
0.6300 363000 -2.0000 1.0000
0.7900 363000 -2.0000 1.0000
1.0000 363000 -2.0000 1.0000
1.2600 363000 -2.0000 1.0000
1.5800 363000 -1.9300 0.9800
2.0000 363000 -1.6400 0.8950
2.5100 363000 -1.2600 0.4250
3.1600 363000 -0.6800 0.0550
3.9800 363000 -0.7100 0.0400
5.0100 363000 -0.4300 0.1000
6.3100 363000 -0.3500 0.0750
7.9400 363000 -0.3000 0.0250
10.0000 363000 -0.1800 0.0250

0.1000 364000 -2.0000 1.0000
0.1300 364000 -2.0000 1.0000
0.1600 364000 -2.0000 1.0000
0.2000 364000 -2.0000 1.0000
0.2500 364000 -2.0000 1.0000
0.3200 364000 -2.0000 1.0000
0.4000 364000 -2.0000 1.0000
0.5000 364000 -2.0000 1.0000
0.6300 364000 -2.0000 1.0000
0.7900 364000 -2.0000 1.0000
1.0000 364000 -2.0000 1.0000
1.2600 364000 -1.9800 0.9950
1.5800 364000 -1.9000 0.9750
2.0000 364000 -1.6700 0.8850
2.5100 364000 -1.1300 0.1450
3.1600 364000 -0.7200 0.0300
3.9800 364000 -0.5700 0.0100
5.0100 364000 -0.4100 0.0050
6.3100 364000 -0.3200 0.0100
7.9400 364000 -0.2400 0.0100
10.0000 364000 -0.2200 0.0100

0.1000 365000 -2.0000 1.0000
0.1300 365000 -2.0000 1.0000
0.1600 365000 -2.0000 1.0000
0.2000 365000 -2.0000 1.0000
0.2500 365000 -2.0000 1.0000
0.3200 365000 -2.0000 1.0000
0.4000 365000 -2.0000 1.0000
0.5000 365000 -2.0000 1.0000
0.6300 365000 -2.0000 1.0000
0.7900 365000 -2.0000 1.0000
1.0000 365000 -2.0000 1.0000
1.2600 365000 -2.0000 1.0000
